#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.005242   -0.005242           0
           2   -0.000164   -0.002703  0.00179534
           3   -0.001736 -0.00238067  0.00122549
           4    0.010034    0.000723  0.00284066
           5   -0.019076  -0.0032368  0.00420813
           6    0.013454   -0.000455  0.00432968
           7      0.0055 0.000395714  0.00379381
           8    0.003844  0.00082675  0.00334398
           9    0.018598  0.00280133  0.00350729
          10    0.012744   0.0037956  0.00329448
          11    -0.02657  0.00103509  0.00398717
          12   -0.018242-0.000571333  0.00396534
          13    0.023484  0.00127908  0.00406922
          14   -0.016832-1.45714e-05  0.00397888
          15     0.00842 0.000547733  0.00375314
          16     0.01588    0.001506  0.00363885
          17    0.012242  0.00213753  0.00347917
          18     0.01835  0.00303822  0.00340047
          19    -0.01907  0.00187463  0.00341478
          20    0.006578   0.0021098  0.00325213
