#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.507882   -0.507882           0
           2   -0.511304   -0.509593  0.00121002
           3   -0.508221   -0.509136 0.000888964
           4   -0.507326   -0.508683 0.000773314
           5   -0.507578   -0.508462 0.000649477
           6   -0.507209   -0.508253 0.000573856
           7   -0.507444   -0.508138 0.000503398
           8   -0.507574   -0.508067 0.000445369
           9   -0.508711   -0.508139 0.000401587
          10   -0.507175   -0.508042 0.000372814
          11   -0.509986   -0.508219 0.000378467
          12   -0.508803   -0.508268 0.000350046
          13   -0.509178   -0.508338 0.000330049
          14   -0.509236   -0.508402 0.000312652
          15   -0.508748   -0.508425 0.000292657
          16   -0.507351   -0.508358 0.000281962
          17   -0.509299   -0.508413 0.000270759
          18   -0.506974   -0.508333 0.000267255
          19   -0.507936   -0.508312 0.000254006
          20    -0.50665   -0.508229 0.000254546
