#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.236578    0.236578           0
           2    0.234174    0.235376 0.000849693
           3    0.234535    0.235096 0.000610964
           4    0.230903    0.234048  0.00101688
           5    0.232853    0.233809 0.000841113
           6    0.229038    0.233013  0.00100902
           7    0.234444    0.233218 0.000885341
           8    0.238895    0.233928  0.00102021
           9    0.237262    0.234298 0.000971801
          10    0.231059    0.233974 0.000927024
          11    0.234349    0.234008 0.000843375
          12    0.231392     0.23379 0.000800786
          13    0.229509    0.233461 0.000804052
          14    0.230165    0.233226 0.000780317
          15     0.23194     0.23314 0.000732984
          16    0.231271    0.233023 0.000696413
          17    0.238794    0.233363 0.000733541
          18    0.231007    0.233232 0.000704361
          19    0.232119    0.233173  0.00066972
          20    0.233508     0.23319 0.000636443
