#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.32448     2.32448           0
           2     2.24451      2.2845   0.0282735
           3     2.24203     2.27034   0.0221104
           4     2.29041     2.27536   0.0171424
           5     2.27708      2.2757   0.0137174
           6     2.30274     2.28021   0.0121489
           7     2.28953     2.28154   0.0104861
           8     2.28455     2.28192  0.00918209
           9     2.31742     2.28586  0.00896929
          10     2.23343     2.28062  0.00948168
          11     2.28742     2.28124  0.00863988
          12     2.22102     2.27622  0.00926315
          13     2.22862     2.27256  0.00924598
          14     2.19972     2.26736  0.00994197
          15     2.25746      2.2667  0.00930101
          16     2.31521     2.26973  0.00920063
          17     2.27233     2.26988  0.00866068
          18     2.25629     2.26913  0.00821238
          19     2.24843     2.26804  0.00785203
          20     2.32201     2.27074  0.00790964
