#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.27539     0.27539           0
           2    0.275067    0.275229 0.000114454
           3    0.277104    0.275854 0.000516053
           4    0.272567    0.275032 0.000809969
           5    0.278906    0.275807 0.000948794
           6     0.27883    0.276311 0.000914744
           7    0.280215    0.276869 0.000938819
           8    0.275538    0.276702  0.00083608
           9    0.281354    0.277219 0.000888717
          10    0.272385    0.276736 0.000921975
          11     0.27957    0.276993 0.000873422
          12    0.276577    0.276959 0.000801327
          13    0.274856    0.276797  0.00075584
          14    0.272142    0.276464  0.00077153
          15    0.281034    0.276769  0.00077792
          16    0.279172    0.276919 0.000743657
          17    0.275375    0.276828 0.000705436
          18    0.275758    0.276769 0.000668748
          19    0.280413    0.276961  0.00066048
          20    0.274516    0.276839 0.000638671
