#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.02854     0.02854           0
           2    -1.56652    -0.76899    0.563939
           3     -1.0995    -0.87916    0.386571
           4    -0.11838   -0.688965     0.33345
           5       0.999   -0.351372     0.40291
           6    -0.72506   -0.413653    0.340538
           7    -3.25808       -0.82     0.47616
           8     1.44624    -0.53672    0.493767
           9     2.28842   -0.222816    0.529362
          10     0.22342   -0.178192    0.478303
          11     0.62182   -0.105464    0.440316
          12     0.47594  -0.0570133     0.40628
          13     0.42678  -0.0197985    0.376728
          14     1.11084   0.0609614     0.35837
          15    -0.57974    0.018248    0.337015
          16     0.80356     0.06733    0.319506
          17     1.43504    0.147784    0.310675
          18     1.18316    0.205304    0.298693
          19    -0.09474    0.189513     0.28339
          20     1.09948    0.235011    0.272848
