#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      14.775      14.775           0
           2     15.2383     15.0066    0.163818
           3     15.5963     15.2032    0.194116
           4     15.1143      15.181    0.146853
           5     15.0071     15.1462    0.121531
           6     15.3882     15.1865    0.107761
           7     15.4883     15.2296    0.100622
           8     15.4073     15.2518   0.0904608
           9     15.6048      15.291   0.0885033
          10     14.9749     15.2594   0.0851125
          11     15.1138     15.2462   0.0783985
          12     15.4443     15.2627   0.0735824
          13      14.893     15.2343   0.0732117
          14     15.6042     15.2607   0.0725934
          15     15.3077     15.2638   0.0678216
          16     15.4782     15.2772   0.0648931
          17     15.5239     15.2917   0.0626777
          18     15.3934     15.2974   0.0594497
          19      16.155     15.3425   0.0714312
          20     15.1564     15.3332   0.0684633
