#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.847258   -0.847258           0
           2   -0.849244   -0.848251 0.000702298
           3   -0.849313   -0.848605 0.000550231
           4   -0.848086   -0.848475 0.000427709
           5   -0.848229   -0.848426  0.00034499
           6   -0.848037   -0.848361 0.000293519
           7    -0.84971   -0.848554 0.000308406
           8   -0.850763    -0.84883 0.000373594
           9   -0.849247   -0.848876  0.00033495
          10   -0.849573   -0.848946 0.000308614
          11   -0.847287   -0.848795 0.000315249
          12   -0.848823   -0.848797 0.000288987
          13   -0.846978   -0.848657 0.000298744
          14   -0.849004   -0.848682 0.000278429
          15     -0.8489   -0.848697 0.000260245
          16    -0.84835   -0.848675 0.000244882
          17   -0.848579   -0.848669 0.000230542
          18   -0.849586    -0.84872 0.000223283
          19   -0.849215   -0.848746 0.000213046
          20   -0.848185   -0.848718 0.000204235
