#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.297493    0.297493           0
           2    0.300769    0.299131  0.00115837
           3    0.310048     0.30277  0.00307004
           4    0.306106    0.303604  0.00241317
           5    0.308825    0.304648   0.0021446
           6     0.30176    0.304167  0.00184042
           7    0.302693    0.303956   0.0015895
           8    0.312694    0.305049   0.0017257
           9    0.303292    0.304853  0.00154495
          10    0.304036    0.304772  0.00139261
          11    0.305055    0.304798  0.00126625
          12    0.305514    0.304857  0.00116214
          13    0.302953    0.304711  0.00108193
          14    0.299244     0.30432   0.0010728
          15    0.304264    0.304317  0.00100129
          16    0.308474    0.304576  0.00097184
          17    0.306113    0.304667 0.000918868
          18    0.310944    0.305016 0.000931644
          19    0.307274    0.305134 0.000890162
          20    0.305404    0.305148 0.000845756
