#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.596352   -0.596352           0
           2   -0.598036   -0.597194 0.000595384
           3   -0.597188   -0.597192 0.000396926
           4   -0.596572   -0.597037 0.000326559
           5   -0.596932   -0.597016 0.000261922
           6   -0.597012   -0.597015 0.000218269
           7   -0.598024   -0.597159  0.00022978
           8   -0.596948   -0.597133 0.000202572
           9   -0.598944   -0.597334 0.000261562
          10   -0.596572   -0.597258 0.000246261
          11    -0.59742   -0.597273 0.000224314
          12    -0.59598   -0.597165 0.000230039
          13   -0.598724   -0.597285 0.000241589
          14   -0.597204   -0.597279 0.000224402
          15    -0.59666   -0.597238 0.000213204
          16   -0.599292   -0.597366  0.00023538
          17    -0.59842   -0.597428  0.00022955
          18   -0.597284    -0.59742 0.000216937
          19   -0.598476   -0.597476 0.000212517
          20   -0.598216   -0.597513 0.000205089
