#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     5.19417     5.19417           0
           2     5.18941     5.19179  0.00168204
           3     5.00774     5.13044   0.0501045
           4     5.16703     5.13958   0.0384043
           5     4.81325     5.07432   0.0659684
           6       4.981     5.05876   0.0567774
           7     4.98943     5.04886   0.0495228
           8     4.92428     5.03329   0.0457155
           9     5.20058     5.05188   0.0442541
          10     4.95056     5.04174    0.040972
          11     5.19347     5.05554   0.0395008
          12     5.39534     5.08385    0.045234
          13     5.11968     5.08661   0.0418383
          14     5.27177     5.09984   0.0408869
          15     4.89972     5.08649   0.0402788
          16     5.12549     5.08893   0.0378351
          17     5.18685     5.09469   0.0360453
          18      5.3102     5.10666   0.0359763
          19     4.99609     5.10084   0.0345503
          20     5.01026     5.09632   0.0331183
