#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.6008     -0.6008           0
           2     -0.6816     -0.6412   0.0285671
           3     -0.6808     -0.6544   0.0218829
           4     -0.7584     -0.6804   0.0278632
           5      -0.756    -0.69552   0.0260722
           6      -0.676   -0.692267   0.0219289
           7      -0.516   -0.667086   0.0299465
           8      -0.524     -0.6492   0.0310889
           9     -0.6864   -0.653333    0.027908
          10     -0.6848    -0.65648    0.025294
          11     -0.6824   -0.658836    0.023104
          12      -0.676   -0.660267   0.0212229
          13      -0.756   -0.667631   0.0208289
          14     -0.7488   -0.673429   0.0201318
          15      -0.832      -0.684   0.0213859
          16     -0.7512     -0.6882   0.0204576
          17      -0.752   -0.691953   0.0195954
          18     -0.7528   -0.695333   0.0187961
          19     -0.5928   -0.689937   0.0185653
          20     -0.7552     -0.6932   0.0179216
          21     -0.7528   -0.696038   0.0172914
          22     -0.7472   -0.698364   0.0166611
          23     -0.7464   -0.700452   0.0160671
          24     -0.7488   -0.702467   0.0155234
          25     -0.6712   -0.701216   0.0149527
          26     -0.5136      -0.694   0.0160245
          27     -0.6784   -0.693422   0.0154414
          28     -0.6752   -0.692771   0.0149036
          29     -0.6784   -0.692276    0.014398
          30      -0.596   -0.689067   0.0142712
          31     -0.5176   -0.683535   0.0148441
          32     -0.5152   -0.678275   0.0152839
          33     -0.6744   -0.678158   0.0148212
          34     -0.7528   -0.680353    0.014547
          35     -0.7536   -0.682446   0.0142811
          36     -0.7552   -0.684467   0.0140267
          37     -0.6768   -0.684259   0.0136491
          38      -0.756   -0.686147   0.0134198
          39     -0.8336   -0.689928   0.0135979
          40     -0.8352    -0.69356   0.0137344
          41      -0.596    -0.69118    0.013604
          42       -0.68   -0.690914   0.0132827
          43     -0.6744    -0.69053   0.0129793
          44     -0.6744   -0.690164   0.0126895
          45     -0.7608   -0.691733   0.0125042
          46     -0.7616   -0.693252   0.0123243
          47     -0.7624   -0.694723   0.0121496
          48      -0.676   -0.694333   0.0119027
          49     -0.6776   -0.693992   0.0116647
          50     -0.7584    -0.69528   0.0115023
          51      -0.676   -0.694902    0.011283
          52     -0.7552   -0.696062   0.0111254
          53     -0.7552   -0.697177   0.0109713
          54     -0.7576   -0.698296   0.0108251
          55     -0.8336   -0.700756   0.0109042
          56     -0.8328   -0.703114   0.0109615
          57     -0.8336   -0.705404   0.0110056
          58     -0.7544   -0.706248   0.0108482
          59     -0.7536   -0.707051    0.010694
          60     -0.8352   -0.709187   0.0107269
          61     -0.8352   -0.711252   0.0107482
          62     -0.8304   -0.713174   0.0107452
          63     -0.7536   -0.713816   0.0105938
          64     -0.7584   -0.714512   0.0104512
          65     -0.7592     -0.7152    0.010313
          66     -0.6816   -0.714691   0.0101693
          67     -0.6008   -0.712991   0.0101586
          68     -0.6016   -0.711353   0.0101404
          69      -0.676   -0.710841   0.0100064
          70      -0.756   -0.711486  0.00988419
          71     -0.7616   -0.712192  0.00977014
          72     -0.6776   -0.711711  0.00964625
          73     -0.6784   -0.711255   0.0095249
          74     -0.6736   -0.710746  0.00940977
          75     -0.6736   -0.710251  0.00929733
          76      -0.672   -0.709747  0.00918861
          77     -0.7544   -0.710327  0.00908756
          78     -0.8336   -0.711908  0.00910744
          79     -0.8344   -0.713458  0.00912319
          80     -0.6768      -0.713  0.00902065
          81     -0.5984   -0.711585  0.00901955
          82     -0.7584   -0.712156  0.00892761
          83     -0.7568   -0.712694  0.00883623
          84     -0.8432   -0.714248  0.00886657
          85       -0.76   -0.714786  0.00877858
          86     -0.8392   -0.716233   0.0087949
          87     -0.6816   -0.715834  0.00870282
          88     -0.7624   -0.716364  0.00861999
