#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.04        0.04           0
           2        0.08        0.06   0.0141421
           3        0.04   0.0533333   0.0108866
           4       -0.08        0.02        0.03
           5        -0.2      -0.024   0.0460956
           6        -0.2  -0.0533333   0.0468251
           7        -0.2  -0.0742857   0.0445777
           8         0.2       -0.04   0.0504975
           9        0.32           0   0.0586262
          10        0.24       0.024   0.0574665
          11        0.12   0.0327273   0.0529008
          12        -0.2   0.0133333   0.0519259
          13        -0.2 -0.00307692   0.0504581
          14       -0.56  -0.0428571    0.060537
          15        -0.4  -0.0666667   0.0610039
          16       -0.44       -0.09   0.0614919
          17        -0.4   -0.108235   0.0605182
          18       -0.36   -0.122222   0.0587501
          19       -0.36   -0.134737   0.0569753
          20       -0.24       -0.14   0.0543691
          21       -0.36   -0.150476   0.0527798
          22       -0.64   -0.172727   0.0548709
          23       -0.68   -0.194783   0.0567449
          24       -0.56       -0.21   0.0563841
          25       -0.44     -0.2192   0.0548742
          26       -0.32   -0.223077   0.0529004
          27       -0.08   -0.217778   0.0512059
          28       -0.24   -0.218571   0.0493832
          29       -0.08   -0.213793    0.047911
          30        -0.2   -0.213333   0.0463161
          31       -0.12   -0.210323   0.0449198
          32       -0.24    -0.21125   0.0435257
          33       -0.28   -0.213333   0.0422565
          34       -0.36   -0.217647   0.0412333
          35       -0.32   -0.220571   0.0401588
          36       -0.24   -0.221111   0.0390469
          37       -0.16   -0.219459   0.0380265
          38        -0.2   -0.218947   0.0370292
          39       -0.32   -0.221538   0.0361703
          40       -0.24      -0.222    0.035269
          41        -0.2   -0.221463   0.0344128
          42           0    -0.21619   0.0339951
          43       -0.28   -0.217674   0.0332368
          44       -0.28   -0.219091   0.0325116
          45        0.04   -0.213333   0.0322949
          46        0.08   -0.206957   0.0322163
          47        0.12        -0.2   0.0322732
          48        -0.2        -0.2   0.0316008
          49       -0.12   -0.198367    0.030998
          50       -0.08      -0.196   0.0304683
          51        -0.2   -0.196078    0.029871
          52       -0.24   -0.196923   0.0293085
          53       -0.24   -0.197736   0.0287668
          54       -0.12   -0.196296   0.0282701
          55       -0.32   -0.198545   0.0278454
          56       -0.36   -0.201429    0.027497
