#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1   0.0727273   0.0727273           0
           2    0.290909    0.181818   0.0771389
           3   0.0727273    0.145455   0.0593816
           4    0.290909    0.181818   0.0545455
           5     1.81818    0.509091    0.295956
           6     1.81818    0.727273    0.317011
           7     1.81818    0.883117    0.307655
           8     1.81818           1    0.290554
           9     4.65455     1.40606     0.46181
          10     2.61818     1.52727    0.431243
          11    0.654545     1.44793     0.39927
          12     1.81818     1.47879    0.367188
          13     1.81818      1.5049     0.33987
          14     14.2545     2.41558    0.932585
          15     7.27273     2.73939    0.924922
          16         8.8     3.11818    0.941488
          17     7.27273     3.36257    0.917276
          18     5.89091     3.50303    0.877005
          19     5.89091     3.62871    0.839804
          20     2.61818     3.57818    0.799332
          21     5.89091     3.68831    0.768818
          22     18.6182     4.36694    0.989026
          23     21.0182     5.09091     1.18165
          24     14.2545     5.47273     1.19251
          25         8.8     5.60582     1.15221
          26     4.65455     5.56923     1.10848
          27    0.290909     5.37374     1.08452
          28     2.61818     5.27532     1.05025
          29    0.290909     5.10345       1.028
          30     1.81818     4.99394    0.999549
          31    0.654545     4.85396    0.977058
          32     2.61818     4.78409    0.949019
          33     3.56364     4.74711    0.920982
          34     5.89091     4.78075    0.894508
          35     4.65455     4.77714    0.868958
          36     2.61818     4.71717    0.846887
          37     1.16364     4.62113    0.829426
          38     1.81818     4.54737    0.810872
          39     4.65455     4.55012    0.790086
          40     2.61818     4.50182    0.771808
          41     1.81818     4.43636    0.755754
          42           0     4.33074    0.745105
          43     3.56364      4.3129     0.72799
          44     3.56364     4.29587    0.711644
          45   0.0727273     4.20202    0.701991
          46    0.290909       4.117     0.69186
          47    0.654545     4.04333     0.68105
          48     1.81818     3.99697    0.668438
          49    0.654545     3.92876    0.658267
          50    0.290909       3.856     0.64911
          51     1.81818     3.81604    0.637611
          52     2.61818     3.79301    0.625766
          53     2.61818     3.77084    0.614351
          54    0.654545     3.71313    0.605679
          55     4.65455     3.73025    0.594908
          56     5.89091     3.76883    0.585535
          57     4.65455     3.78437    0.575468
          58     3.56364     3.78056    0.565559
          59     4.65455     3.79538    0.556167
          60     2.61818     3.77576    0.547244
          61     2.61818     3.75678    0.538601
          62     10.4727      3.8651    0.540697
          63     4.65455     3.87763     0.53226
          64    0.290909     3.82159    0.526885
          65   0.0727273     3.76392    0.521927
          66    0.290909     3.71129    0.516665
          67   0.0727273     3.65699    0.511799
          68    0.290909     3.60749    0.506661
          69     1.81818     3.58155    0.499981
          70     1.81818     3.55636    0.493473
          71    0.290909     3.51037    0.488661
          72    0.654545     3.47071    0.483481
          73    0.290909     3.42715    0.478816
          74     4.65455     3.44373    0.472633
          75     4.65455     3.45988    0.466607
          76     7.27273     3.51005    0.463157
          77     3.56364     3.51074    0.457142
          78     4.65455     3.52541    0.451516
          79     3.56364     3.52589    0.445801
          80     1.16364     3.49636    0.441206
          81    0.290909     3.45679     0.43753
          82    0.290909     3.41818    0.433894
          83     1.16364     3.39102    0.429516
          84     1.16364      3.3645     0.42522
          85           0     3.32492    0.422056
          86   0.0727273      3.2871    0.418839
          87    0.290909     3.25266    0.415438
          88    0.654545     3.22314    0.411765
          89    0.290909     3.19019    0.408455
          90     1.81818     3.17495    0.404201
          91     2.61818     3.16883    0.399805
          92           0     3.13439     0.39694
          93     2.61818     3.12884    0.392711
          94         8.8     3.18917     0.39314
          95     2.61818     3.18316    0.389048
          96     1.16364     3.16212    0.385564
          97    0.654545     3.13627    0.382454
          98     2.61818     3.13098    0.378588
          99     1.81818     3.11772    0.374996
         100     12.2909     3.20945    0.382302
         101     21.0182     3.38578    0.417201
         102     23.5636      3.5836    0.457614
         103     23.5636     3.77758    0.492572
         104     26.2545     3.99371    0.533146
         105     29.0909     4.23273    0.579175
         106     23.5636     4.41509    0.601738
         107     21.0182     4.57026    0.615795
         108     26.2545     4.77104    0.641992
         109     18.6182     4.89808     0.64855
         110     26.2545     5.09223    0.671085
         111     21.0182     5.23571    0.680204
         112     23.5636     5.39935    0.693536
         113     10.4727     5.44425     0.68885
         114     10.4727     5.48836    0.684218
         115     5.89091     5.49186    0.678278
         116     14.2545      5.5674    0.676624
         117     12.2909     5.62486    0.673276
         118     14.2545       5.698    0.671531
         119     4.65455     5.68923    0.665945
         120     7.27273     5.70242    0.660526
         121     1.81818     5.67032    0.655847
         122     3.56364     5.65306    0.650698
         123     3.56364     5.63607     0.64563
         124     10.4727     5.67507      0.6416
         125     10.4727     5.71345    0.637615
         126     26.2545     5.87648    0.653063
         127     23.5636     6.01575    0.662604
         128     26.2545     6.17386     0.67603
         129     10.4727     6.20719     0.67161
         130         8.8     6.22713     0.66674
         131     3.56364      6.2068     0.66196
         132   0.0727273     6.16033    0.658574
         133     1.16364     6.12276    0.654693
         134     3.56364     6.10366    0.650086
         135   0.0727273     6.05899    0.646804
         136   0.0727273     6.01497    0.643544
         137     10.4727     6.04751    0.639668
         138     1.81818     6.01686    0.635767
         139           0     5.97358    0.632665
         140     1.81818      5.9439    0.628842
         141     1.16364     5.90999    0.625295
         142     2.61818     5.88681    0.621321
         143     4.65455     5.87819    0.617036
         144     3.56364     5.86212     0.61296
         145     1.16364     5.82972    0.609589
         146     7.27273      5.8396    0.605494
         147     12.2909     5.88349    0.602963
         148     21.0182     5.98575    0.607499
         149     14.2545     6.04124    0.605951
         150     16.3636     6.11006    0.605806
         151     16.3636     6.17797    0.605588
         152     4.65455     6.16794    0.601687
         153     5.89091     6.16613    0.597757
         154    0.290909     6.12798    0.595092
         155           0     6.08845    0.592564
         156           0     6.04942     0.59005
         157    0.290909     6.01274     0.58743
         158     1.81818     5.98619    0.584312
         159     1.16364     5.95586    0.581424
         160     1.16364     5.92591    0.578561
         161     1.16364     5.89633    0.575723
         162    0.654545     5.86397    0.573078
         163   0.0727273     5.82844    0.570662
         164    0.654545      5.7969    0.568054
         165     1.16364     5.76882    0.565305
         166     4.65455      5.7621    0.561939
         167         8.8     5.78029    0.558869
         168     7.27273     5.78918    0.555613
         169     3.56364     5.77601    0.552481
         170         8.8      5.7938    0.549517
         171     7.27273     5.80245    0.546372
         172     5.89091     5.80296    0.543195
         173     7.27273     5.81146    0.540122
         174         8.8     5.82863    0.537291
         175     7.27273     5.83688    0.534284
         176     5.89091     5.83719    0.531248
         177    0.290909     5.80586     0.52917
         178    0.654545     5.77692    0.526988
         179    0.290909     5.74627    0.524935
         180   0.0727273     5.71475    0.522964
         181     3.56364     5.70286    0.520209
         182     2.61818     5.68591    0.517627
         183     2.61818     5.66915     0.51507
         184     3.56364     5.65771    0.512398
         185     4.65455     5.65229    0.509657
         186     3.56364     5.64106     0.50704
         187     7.27273     5.64978    0.504404
         188     2.61818     5.63366    0.501979
         189           0     5.60385    0.500207
         190    0.290909     5.57589    0.498355
         191   0.0727273     5.54707    0.496578
         192     3.56364     5.53674    0.494099
         193         8.8     5.55365    0.491828
         194     14.2545      5.5985    0.491334
         195     16.3636     5.65371    0.491906
         196     16.3636     5.70835    0.492422
         197     16.3636     5.76244    0.492884
         198     12.2909     5.79541    0.491496
         199     10.4727     5.81891    0.489588
         200    0.654545     5.79309     0.48782
         201   0.0727273     5.76463    0.486223
         202    0.654545     5.73933    0.484474
         203    0.290909     5.71249     0.48283
         204    0.654545      5.6877    0.481099
         205     1.16364     5.66563    0.479258
         206     2.61818     5.65084     0.47716
         207     7.27273     5.65867    0.474919
         208     26.2545     5.75769    0.482848
         209     18.6182     5.81923    0.484443
         210     18.6182     5.88017    0.485955
         211     29.0909     5.99018    0.495946
         212     16.3636     6.03911    0.496015
         213         8.8     6.05207    0.493855
         214     14.2545      6.0904    0.493033
         215     7.27273      6.0959     0.49077
         216     2.61818      6.0798    0.488762
         217     5.89091     6.07893     0.48651
         218     2.61818     6.06305    0.484538
         219     3.56364     6.05164     0.48246
         220     1.81818      6.0324     0.48065
         221    0.290909     6.00642    0.479177
         222           0     5.97936    0.477782
         223     1.81818      5.9607    0.476003
         224   0.0727273     5.93442    0.474604
         225    0.290909     5.90933    0.473157
         226     4.65455     5.90378    0.471096
         227         8.8     5.91654    0.469193
         228     14.2545     5.95311    0.468558
         229     10.4727     5.97285    0.466927
         230         8.8     5.98514    0.465059
         231         8.8     5.99732    0.463205
         232         8.8      6.0094    0.461366
         233     14.2545     6.04479    0.460741
         234     12.2909     6.07148    0.459545
         235     4.65455     6.06545    0.457629
         236     1.81818     6.04746    0.456044
         237   0.0727273     6.02225    0.454816
         238     1.81818     6.00458    0.453248
         239     1.16364     5.98433    0.451804
         240   0.0727273      5.9597    0.450592
         241           0     5.93497      0.4494
         242   0.0727273     5.91074    0.448196
         243     1.16364     5.89121    0.446777
         244     1.16364     5.87183    0.445366
         245     4.65455     5.86686    0.443576
         246     2.61818     5.85366    0.441969
         247    0.654545     5.83261    0.440681
         248     1.16364     5.81378    0.439306
         249     3.56364     5.80475    0.437634
         250     7.27273     5.81062    0.435923
         251         8.8     5.82253    0.434349
         252     5.89091      5.8228    0.432626
         253     4.65455     5.81818     0.43094
         254     3.56364     5.80931    0.429335
         255     1.81818     5.79365    0.427936
         256     4.65455      5.7892    0.426288
         257           0     5.76668    0.425224
         258    0.290909     5.74545    0.424105
         259    0.290909     5.72439     0.42299
         260     1.16364     5.70685    0.421727
         261     4.65455     5.70282     0.42013
         262     4.65455     5.69882    0.418546
         263    0.290909     5.67826    0.417459
         264     1.16364     5.66116    0.416228
         265   0.0727273     5.64007    0.415191
         266    0.290909     5.61996    0.414117
         267   0.0727273     5.59918    0.413087
         268    0.290909     5.57938     0.41202
         269           0     5.55863     0.41101
         270     1.16364     5.54236     0.40981
         271     10.4727     5.56055    0.408702
         272     7.27273     5.56684    0.407248
         273         8.8     5.57869    0.405928
         274     10.4727     5.59655    0.404839
         275         8.8      5.6082    0.403535
         276         8.8     5.61976    0.402238
         277     18.6182     5.66669    0.403514
         278     12.2909     5.69052    0.402766
         279     14.2545     5.72121     0.40249
         280         8.8     5.73221    0.401203
         281     16.3636     5.77004    0.401555
         282     23.5636     5.83314    0.405058
         283     23.5636     5.89579    0.408443
         284     14.2545     5.92522    0.408064
         285     7.27273     5.92995     0.40666
         286     7.27273     5.93465    0.405265
         287     1.16364     5.91802    0.404194
         288     3.56364     5.90985    0.402873
         289     3.56364     5.90173    0.401561
         290     2.61818     5.89041    0.400335
         291         8.8     5.90041    0.399085
         292     5.89091     5.90037    0.397718
         293    0.654545     5.88247    0.396763
         294           0     5.86246    0.395918
         295     3.56364     5.85467    0.394652
         296     2.61818     5.84373    0.393471
         297     1.16364     5.82798    0.392461
         298     1.16364     5.81232    0.391456
         299   0.0727273     5.79313    0.390617
         300     1.81818     5.77988     0.38954
         301   0.0727273     5.76092    0.388707
         302   0.0727273     5.74208    0.387876
         303    0.290909     5.72409    0.387013
         304           0     5.70526    0.386198
         305     2.61818     5.69514    0.385064
         306   0.0727273     5.67677    0.384244
         307     1.16364     5.66207    0.383273
         308    0.290909     5.64463    0.382425
         309     1.16364     5.63013    0.381463
         310           0     5.61196    0.380664
         311    0.290909     5.59486    0.379824
         312    0.654545     5.57902    0.378937
         313     1.16364     5.56491    0.377989
         314     1.81818     5.55298    0.376973
         315    0.290909     5.53628    0.376146
         316     1.16364     5.52244    0.375211
         317     5.89091      5.5236    0.374029
         318     1.81818     5.51195    0.373034
         319     4.65455     5.50926    0.371874
         320     3.56364     5.50318    0.370762
         321     7.27273     5.50869    0.369648
         322     7.27273     5.51417    0.368541
         323     2.61818     5.50521    0.367509
         324     1.81818     5.49383     0.36655
         325     1.81818     5.48252    0.365597
         326     1.81818     5.47128    0.364648
         327     1.16364      5.4581    0.363771
         328     3.56364     5.45233    0.362708
         329     10.4727     5.46759    0.361926
         330     7.27273     5.47306    0.360871
         331     4.65455     5.47059    0.359789
         332     2.61818     5.46199    0.358808
         333    0.290909     5.44646    0.358066
         334    0.654545     5.43212    0.357282
         335           0      5.4159    0.356583
         336     1.81818     5.40519    0.355682
         337     10.4727     5.42023    0.354945
         338     10.4727     5.43518    0.354209
         339     3.56364     5.42966    0.353207
         340     1.81818     5.41904    0.352328
         341     5.89091     5.42042    0.351298
         342     1.81818     5.40989    0.350428
         343     3.56364     5.40451    0.349448
         344     3.56364     5.39915    0.348473
         345     3.56364     5.39383    0.347504
         346     5.89091     5.39527    0.346502
         347     10.4727      5.4099    0.345812
         348     18.6182     5.44786    0.346895
         349     23.5636     5.49977    0.349763
         350     7.27273     5.50483    0.348801
         351     3.56364      5.4993    0.347851
         352    0.654545     5.48554    0.347135
         353     1.16364     5.47329    0.346367
         354    0.290909     5.45865    0.345698
         355     1.81818      5.4484    0.344876
