#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.275477    0.275477           0
           2    0.358899    0.317188   0.0294943
           3    0.382382    0.338919   0.0264852
           4    0.342772    0.339883   0.0198814
           5    0.362808    0.344468   0.0164254
           6    0.292416    0.335792   0.0158137
           7    0.283182    0.328277   0.0152363
           8    0.296747    0.324335   0.0138321
           9    0.252972    0.316406   0.0143896
          10    0.372114    0.321977   0.0139874
          11    0.257751    0.316138   0.0138811
          12    0.247353    0.310406   0.0138574
          13    0.351975    0.313604   0.0131552
          14    0.252263    0.309222   0.0129246
          15    0.415942    0.316337   0.0138838
          16    0.210169    0.309701   0.0145153
          17    0.380454    0.313863   0.0142457
          18    0.331633    0.314851   0.0134884
          19    0.261767    0.312057   0.0130646
          20    0.397594    0.316334   0.0130927
