#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.253723    0.253723           0
           2    0.256603    0.255163  0.00101798
           3    0.258582    0.256303  0.00115165
           4    0.260785    0.257423  0.00129914
           5    0.254623    0.256863  0.00115375
           6    0.254516    0.256472  0.00102564
           7    0.255986    0.256402 0.000881465
           8    0.255957    0.256347 0.000773042
           9    0.256466     0.25636 0.000687262
          10     0.25296     0.25602 0.000697604
          11    0.255301    0.255955 0.000637241
          12    0.254609    0.255842 0.000593915
          13    0.256835    0.255919 0.000553116
          14    0.256849    0.255985  0.00051758
          15    0.253565    0.255824 0.000507607
          16    0.256747    0.255882 0.000479152
          17    0.255232    0.255843  0.00045249
          18    0.258886    0.256012 0.000457828
          19    0.251307    0.255765 0.000496203
          20    0.256388    0.255796 0.000472371
