#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.300722    0.300722           0
           2     0.29995    0.300336 0.000273149
           3     0.30618    0.302284   0.0016009
           4     0.31005    0.304226  0.00206603
           5    0.300369    0.303454  0.00179104
           6    0.300507    0.302963  0.00155842
           7     0.29975    0.302504  0.00140175
           8    0.301646    0.302397  0.00123063
           9    0.303376    0.302506   0.0010987
          10    0.299175    0.302172  0.00103809
          11    0.302978    0.302246 0.000946297
          12    0.303597    0.302358 0.000874115
          13    0.302121     0.30234 0.000807067
          14    0.300437    0.302204 0.000760777
          15    0.299748     0.30204 0.000727469
          16    0.306018    0.302289  0.00072323
          17    0.299177    0.302106 0.000703472
          18    0.303583    0.302188 0.000669159
          19    0.291332    0.301617 0.000843296
          20    0.302275     0.30165 0.000801773
