#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.095212    0.095212           0
           2     0.09931    0.097261  0.00144886
           3    0.136682    0.110401   0.0107724
           4     0.10173    0.108233  0.00829458
           5    0.105578    0.107702  0.00665265
           6    0.100194    0.106451  0.00566035
           7    0.120174    0.108411   0.0051801
           8    0.118484     0.10967  0.00468311
           9    0.122186    0.111061  0.00436435
          10    0.099786    0.109934  0.00407095
          11    0.107816    0.109741  0.00370541
          12    0.089992    0.108095  0.00374431
          13    0.093918    0.107005  0.00361162
          14    0.095262    0.106166  0.00344967
          15     0.08801    0.104956  0.00342547
          16     0.10341    0.104859  0.00321274
          17    0.084608    0.103668  0.00323707
          18     0.11788    0.104457  0.00315206
          19    0.130246    0.105815  0.00326534
          20       0.093    0.105174  0.00316431
