#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.413587    0.413587           0
           2     0.39327    0.403428  0.00718312
           3    0.406183    0.404347   0.0048471
           4    0.400898    0.403484  0.00371122
           5    0.392695    0.401327  0.00354118
           6    0.387104    0.398956  0.00365936
           7    0.404856    0.399799  0.00323221
           8    0.406085    0.400585  0.00292213
           9     0.40941    0.401565  0.00275708
          10    0.403212     0.40173  0.00248628
          11    0.396273    0.401234  0.00230922
          12     0.39811    0.400974  0.00213141
          13    0.413174    0.401912  0.00216422
          14    0.407608    0.402319  0.00204752
          15    0.394182    0.401776  0.00198157
          16    0.396327    0.401436  0.00188677
          17    0.401728    0.401453  0.00177586
          18    0.403669    0.401576  0.00168146
          19    0.393515    0.401152  0.00164562
          20    0.395666    0.400878  0.00158603
