#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.71516    -0.71516           0
           2   -0.717958   -0.716559 0.000989228
           3    -0.71713   -0.716749 0.000677513
           4   -0.715823   -0.716518 0.000546316
           5   -0.715556   -0.716325 0.000469719
           6   -0.716096   -0.716287 0.000392985
           7   -0.716963   -0.716384 0.000348524
           8   -0.718706   -0.716674 0.000408308
           9    -0.71888   -0.716919 0.000430256
          10   -0.716496   -0.716877 0.000389307
          11   -0.717312   -0.716916 0.000355924
          12   -0.716404   -0.716874 0.000328816
          13   -0.716598   -0.716852 0.000304203
          14   -0.717225   -0.716879 0.000283637
          15   -0.715728   -0.716802 0.000274909
          16   -0.717432   -0.716842 0.000260531
          17   -0.718688    -0.71695 0.000266888
          18   -0.719734   -0.717105 0.000293456
          19   -0.717421   -0.717122 0.000278482
          20   -0.715852   -0.717058 0.000271696
