#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.049902    0.049902           0
           2    0.049844    0.049873 2.05061e-05
           3    0.050338    0.050028 0.000127293
           4     0.05052    0.050151 0.000143043
           5   0.0559032   0.0513014  0.00103533
           6   0.0530212   0.0515881 0.000901577
           7   0.0507836   0.0514731  0.00078007
           8   0.0512856   0.0514497 0.000682914
           9   0.0547484   0.0518162   0.0006985
          10   0.0491276   0.0515474 0.000678424
          11   0.0536904   0.0517422 0.000644116
          12     0.05152   0.0517237 0.000590705
          13   0.0474928   0.0513982 0.000628559
          14    0.046766   0.0510673  0.00066507
          15   0.0517132   0.0511104 0.000622124
          16   0.0501748   0.0510519 0.000585983
          17   0.0532296     0.05118 0.000565342
          18   0.0531484   0.0512894 0.000544407
          19   0.0521244   0.0513333 0.000517525
          20   0.0494668     0.05124 0.000499993
