#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.511726    0.511726           0
           2    0.523654     0.51769  0.00421688
           3    0.546845    0.527408  0.00841815
           4      0.5312    0.528356  0.00636678
           5     0.52812    0.528309   0.0050936
           6     0.54243    0.530663  0.00475739
           7    0.517326    0.528757  0.00444292
           8    0.509902      0.5264  0.00446921
           9    0.526139    0.526371  0.00397273
          10    0.535645    0.527299  0.00368211
          11    0.521141    0.526739  0.00338965
          12    0.555498    0.529136  0.00386259
          13    0.527335    0.528997  0.00356795
          14    0.532306    0.529233  0.00332092
          15    0.517136    0.528427  0.00319595
          16    0.518606    0.527813  0.00305457
          17    0.492286    0.525723  0.00351789
          18    0.562281    0.527754  0.00386452
          19    0.505955    0.526607  0.00382765
          20    0.518783    0.526216  0.00365621
