#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     39.5019     39.5019           0
           2     37.0007     38.2513    0.884304
           3     35.9301     37.4776    0.864104
           4     37.9389     37.5929    0.655729
           5     37.9789     37.6701    0.529108
           6     38.0843     37.7391    0.445404
           7     35.7597     37.4564    0.462919
           8     35.6765     37.2339     0.45539
           9      36.237     37.1231    0.418045
          10      36.568     37.0676    0.379908
          11     33.7343     36.7646    0.450291
          12     39.4809     36.9909    0.466201
          13     41.2889     37.3215    0.534873
          14     41.4342     37.6153    0.571672
          15     37.6536     37.6179    0.533566
          16     37.9888      37.641    0.500722
          17     37.9343     37.6583    0.471565
          18     37.8489     37.6689    0.445485
          19       39.37     37.7584    0.430942
          20      38.409     37.7909    0.410621
