#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.58909     0.58909           0
           2    0.481048    0.535069   0.0381986
           3     0.49606    0.522066   0.0275903
           4     0.46506    0.507814   0.0240939
           5    0.476452    0.501542    0.020075
           6    0.530048    0.506293   0.0172822
           7    0.481928    0.502812   0.0151598
           8    0.508106    0.503474   0.0132793
           9    0.458186    0.498442   0.0127215
          10    0.445786    0.493176   0.0124917
          11    0.398998    0.484615   0.0139857
          12    0.503122    0.486157   0.0129049
          13    0.568224     0.49247   0.0133674
          14    0.535238    0.495525   0.0127569
          15     0.50588    0.496215   0.0119251
          16    0.514606    0.497364   0.0112351
          17    0.513892    0.498337   0.0106161
          18    0.507406    0.498841   0.0100383
          19    0.568374      0.5025   0.0101552
          20    0.515984    0.503174  0.00966978
