#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.561825   -0.561825           0
           2   -0.565271   -0.563548  0.00121856
           3   -0.564412   -0.563836 0.000845758
           4   -0.564265   -0.563943 0.000641087
           5   -0.562941   -0.563743 0.000543334
           6   -0.564318   -0.563839 0.000461157
           7   -0.565165   -0.564028  0.00043248
           8   -0.565551   -0.564218 0.000418223
           9   -0.562915   -0.564074 0.000396027
          10     -0.5619   -0.563856 0.000411761
          11   -0.566068   -0.564057 0.000420579
          12   -0.564416   -0.564087 0.000386593
          13   -0.564383    -0.56411 0.000357522
          14   -0.564201   -0.564117 0.000332044
          15    -0.56218   -0.563988 0.000334061
          16   -0.565424   -0.564077 0.000325019
          17   -0.565099   -0.564137 0.000311411
          18   -0.565347   -0.564205 0.000301278
          19   -0.563127   -0.564148 0.000290712
          20    -0.56548   -0.564215 0.000283703
