#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.002148   -0.002148           0
           2    0.003928     0.00089  0.00214819
           3    0.016566  0.00611533  0.00450041
           4    0.005232   0.0058945  0.00338072
           5   -0.003772   0.0039612  0.00321012
           6   -0.011612  0.00136567  0.00357354
           7   -0.001164  0.00100429  0.00308125
           8      0.0129  0.00249125  0.00303374
           9     0.01334  0.00369667  0.00292636
          10   -0.002778   0.0030492   0.0027044
          11    0.007838  0.00348455  0.00249334
          12   -0.010398  0.00232767  0.00253981
          13   -0.011004  0.00130215  0.00254306
          14   -0.004852 0.000862571  0.00239911
          15    0.003214  0.00101933  0.00224428
          16   -0.009806  0.00034275  0.00220364
          17   -0.022136-0.000979529  0.00243867
          18    0.012164-0.000249333  0.00241003
          19   -0.003002-0.000394211  0.00228754
          20   -0.003806  -0.0005648  0.00217951
