#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.650214   -0.650214           0
           2   -0.648445   -0.649329 0.000625283
           3   -0.649199   -0.649286 0.000418358
           4   -0.649675   -0.649383 0.000324858
           5   -0.649278   -0.649362  0.00026056
           6   -0.648985   -0.649299 0.000224593
           7   -0.647689   -0.649069 0.000287101
           8    -0.65016   -0.649206 0.000281723
           9   -0.648925   -0.649174 0.000252145
          10   -0.649411   -0.649198  0.00022804
          11   -0.649181   -0.649197 0.000207315
          12   -0.649014   -0.649181 0.000190594
          13   -0.648506   -0.649129 0.000182867
          14   -0.648532   -0.649087 0.000174706
          15   -0.647289   -0.648967 0.000199996
          16   -0.649572   -0.649005 0.000191041
          17    -0.64976   -0.649049 0.000184898
          18   -0.648553   -0.649022 0.000176668
          19   -0.649488   -0.649046  0.00016907
          20   -0.649609   -0.649074 0.000162938
