#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.012312   -0.012312           0
           2    0.041594    0.014641   0.0190586
           3   -0.040262    -0.00366   0.0196143
           4     0.01192    0.000235   0.0150925
           5     0.00409    0.001006   0.0120937
           6   -0.024308   -0.003213   0.0107889
           7    0.024998 0.000817143    0.009972
           8   -0.021856   -0.002017  0.00911935
           9    -0.00882 -0.00277289  0.00813736
          10     0.00224  -0.0022716  0.00733905
          11    0.011304 -0.00103745  0.00677483
          12    0.000758-0.000887833  0.00621192
          13   -0.023982 -0.00266431   0.0059827
          14   -0.017388   -0.003716  0.00564705
          15    0.069566  0.00116947    0.007075
          16   -0.042578 -0.00156475  0.00714163
          17   -0.013258 -0.00225259  0.00675458
          18    0.022934-0.000853333  0.00652265
          19   -0.020916 -0.00190926  0.00626424
          20   -0.059066  -0.0047671  0.00657066
