#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.428053    0.428053           0
           2    0.431291    0.429672   0.0011446
           3    0.433183    0.430842  0.00122296
           4    0.449683    0.435553  0.00418095
           5    0.427321    0.433906  0.00365454
           6    0.439084    0.434769  0.00314569
           7    0.431677    0.434328  0.00272715
           8     0.44081    0.435138  0.00250375
           9    0.452829    0.437104  0.00289613
          10     0.44745    0.438138  0.00278522
          11    0.455023    0.439673  0.00292455
          12    0.439436    0.439653   0.0026809
          13    0.428912    0.438827  0.00259888
          14    0.450265    0.439644  0.00253842
          15    0.450483    0.440367   0.0024699
          16    0.436062    0.440098  0.00233014
          17    0.434431    0.439764  0.00221679
          18    0.445107    0.440061  0.00211341
          19     0.43958    0.440036  0.00200233
          20    0.438482    0.439958  0.00190372
