#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.462873   -0.462873           0
           2   -0.462741   -0.462807 4.68444e-05
           3   -0.463679   -0.463098 0.000239452
           4   -0.462862   -0.463039  0.00018673
           5   -0.462236   -0.462878 0.000207243
           6   -0.463165   -0.462926 0.000178138
           7   -0.462848   -0.462915 0.000153035
           8   -0.462926   -0.462916 0.000133912
           9   -0.462385   -0.462857 0.000131426
          10   -0.464528   -0.463024 0.000197771
          11   -0.463372   -0.463056 0.000182294
          12    -0.46262    -0.46302 0.000170681
          13   -0.462527   -0.462982 0.000161708
          14   -0.463266   -0.463002 0.000151424
          15   -0.463163   -0.463013 0.000141708
          16   -0.462306   -0.462968 0.000139571
          17   -0.464438   -0.463055 0.000155833
          18   -0.462902   -0.463046 0.000147406
          19   -0.462685   -0.463027 0.000140867
          20   -0.463986   -0.463075 0.000141745
