#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.38293     1.38293           0
           2     1.35661     1.36977  0.00930439
           3     1.39532     1.37829  0.00931902
           4     1.37588     1.37769  0.00700868
           5      1.3833     1.37881   0.0056961
           6     1.38864     1.38045  0.00497704
           7     1.37441     1.37959  0.00434015
           8     1.36402     1.37764  0.00421113
           9     1.36939     1.37672  0.00384173
          10     1.38651      1.3777  0.00358009
          11     1.37379     1.37735  0.00327228
          12     1.37964     1.37754  0.00300516
          13      1.3736     1.37723  0.00278922
          14     1.37116      1.3768  0.00262355
          15     1.38854     1.37758  0.00256271
          16     1.36803     1.37699  0.00247106
          17     1.38496     1.37745  0.00236985
          18     1.37857     1.37752    0.002239
          19     1.36959      1.3771  0.00215968
          20     1.37615     1.37705  0.00205222
