#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.005334   -0.005334           0
           2   -0.003348   -0.004341 0.000702157
           3    0.019812     0.00371  0.00659026
           4     0.00557    0.004175  0.00495907
           5   -0.003406   0.0026588  0.00419264
           6   -0.013436-2.36667e-05  0.00426655
           7    0.003496 0.000479143  0.00368655
           8    0.008134    0.001436  0.00334761
           9    0.016776  0.00314044  0.00338184
          10   -0.009216   0.0019048  0.00326159
          11    0.012354  0.00285473  0.00310033
          12   -0.008018  0.00194867  0.00297142
          13    -0.01373 0.000742615  0.00297756
          14   -0.009988-2.38571e-05  0.00286183
          15    0.000978 4.29333e-05  0.00267182
          16    0.001582 0.000139125  0.00250656
          17   -0.024892 -0.00133329  0.00275789
          18    0.019594-0.000170667  0.00283917
          19     0.00798 0.000258316  0.00272196
          20   -0.012048   -0.000357   0.0026545
