#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.371113    0.371113           0
           2     0.35835    0.364731  0.00451257
           3    0.365159    0.364874  0.00301063
           4    0.362681    0.364326  0.00230733
           5    0.358295     0.36312  0.00213801
           6     0.36313    0.363121  0.00178167
           7     0.34866    0.361055  0.00244755
           8    0.360304    0.360962  0.00214341
           9    0.371618    0.362146  0.00220818
          10     0.36942    0.362873  0.00210378
          11    0.362974    0.362882  0.00191255
          12    0.365747    0.363121  0.00176801
          13    0.363349    0.363138  0.00163209
          14    0.370927    0.363695  0.00160754
          15    0.361377     0.36354  0.00150778
          16    0.367555    0.363791  0.00143427
          17    0.364158    0.363813  0.00135006
          18    0.370658    0.364193  0.00132754
          19    0.357304     0.36383  0.00130625
          20    0.362098    0.363744   0.0012438
