#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.017884   -0.017884           0
           2    0.004566   -0.006659  0.00793727
           3    0.005428    -0.00263  0.00623073
           4   -0.017134   -0.006256  0.00563012
           5    -0.00594  -0.0061928  0.00450445
           6    -0.00639 -0.00622567  0.00375383
           7     0.01149 -0.00369486   0.0039803
           8    0.000202 -0.00320775  0.00351244
           9   -0.005958 -0.00351333  0.00313543
          10    0.004236  -0.0027384  0.00291608
          11   -0.006688 -0.00309745    0.002673
          12   -0.009566  -0.0036365  0.00250401
          13   -0.016598 -0.00463354  0.00250203
          14   -0.003646   -0.004563  0.00232431
          15   -0.005728 -0.00464067  0.00217065
          16    0.022446 -0.00294775  0.00261305
          17   -0.010178 -0.00337306  0.00249371
          18   -0.005032 -0.00346522  0.00235687
          19   -0.008088 -0.00370853  0.00224535
          20   -0.012242  -0.0041352  0.00217324
