#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.389183    0.389183           0
           2    0.381163    0.385173   0.0028356
           3    0.382419    0.384255  0.00203356
           4    0.388559    0.385331  0.00178732
           5    0.373217    0.382908  0.00259618
           6    0.389962    0.384084  0.00241502
           7    0.383874    0.384054  0.00207021
           8    0.384335    0.384089  0.00181173
           9    0.370454    0.382574  0.00215263
          10    0.390711    0.383388  0.00208548
          11    0.384691    0.383506  0.00189925
          12    0.379536    0.383175  0.00176956
          13    0.388309     0.38357  0.00167693
          14    0.389492    0.383993  0.00160962
          15    0.392946     0.38459  0.00160917
          16    0.388959    0.384863  0.00153159
          17    0.381005    0.384636  0.00145821
          18    0.392608    0.385079  0.00144288
          19    0.383857    0.385015  0.00136837
          20    0.387076    0.385118  0.00130383
