#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.412214    0.412214           0
           2    0.462449    0.437332   0.0177606
           3    0.476095    0.450253   0.0158588
           4    0.442095    0.448213   0.0120245
           5    0.456776    0.449926  0.00974079
           6    0.498924    0.458092   0.0110212
           7    0.478755    0.461044  0.00983404
           8    0.496524    0.465479  0.00955263
           9    0.500046     0.46932  0.00923112
          10    0.490717     0.47146  0.00855241
          11    0.496668    0.473751  0.00807612
          12    0.489212     0.47504  0.00750518
          13    0.487797    0.476021  0.00699172
          14    0.454276    0.474468   0.0066626
          15    0.490247     0.47552  0.00630092
          16    0.424639     0.47234  0.00666142
          17    0.492266    0.473512  0.00637186
          18    0.487734    0.474302  0.00606666
          19    0.447052    0.472868  0.00591446
          20    0.482337    0.473341  0.00563766
