#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.55535     1.55535           0
           2     1.56041     1.55788  0.00179159
           3     1.54554     1.55376  0.00356512
           4     1.54219     1.55087  0.00366504
           5     1.50243     1.54118  0.00914872
           6     1.49796     1.53398   0.0100679
           7     1.53857     1.53463  0.00865098
           8     1.49109     1.52919  0.00912243
           9     1.51132     1.52721  0.00832219
          10     1.54712      1.5292  0.00772452
          11     1.54519     1.53065  0.00715788
          12     1.52131     1.52987  0.00660356
          13     1.50502     1.52796  0.00636633
          14     1.52977     1.52809  0.00591291
          15     1.48266     1.52506  0.00624631
          16      1.5534     1.52683  0.00610179
          17     1.50471     1.52553  0.00587999
          18     1.51545     1.52497  0.00557991
          19     1.54846     1.52621  0.00542141
          20     1.53066     1.52643  0.00515491
