#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.212903    0.212903           0
           2    0.214758     0.21383 0.000656005
           3    0.214048    0.213903 0.000441342
           4     0.21393     0.21391 0.000331059
           5    0.216673    0.214462 0.000560712
           6     0.21082    0.213855 0.000724924
           7    0.214631    0.213966 0.000629778
           8    0.216649    0.214301 0.000634101
           9    0.213797    0.214245 0.000566113
          10    0.215092     0.21433  0.00051579
          11     0.21467    0.214361 0.000469825
          12     0.21418    0.214346 0.000430916
          13    0.209729    0.213991 0.000524085
          14    0.209854    0.213695 0.000563817
          15    0.213135    0.213658 0.000527465
          16    0.213092    0.213623 0.000495681
          17    0.216658    0.213801 0.000497637
          18     0.21128    0.213661 0.000489303
          19    0.213658    0.213661  0.00046355
          20    0.214133    0.213684 0.000440972
