#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.431535    0.431535           0
           2    0.416044     0.42379  0.00547712
           3    0.433906    0.427162  0.00457311
           4    0.445424    0.431727  0.00523417
           5    0.436418    0.432665  0.00427058
           6     0.42341    0.431123  0.00382726
           7    0.420794    0.429647  0.00355355
           8    0.424315    0.428981  0.00317126
           9    0.445615    0.430829  0.00331402
          10     0.43116    0.430862  0.00298278
          11    0.440869    0.431772  0.00284698
          12    0.432514    0.431834   0.0026104
          13    0.438414     0.43234  0.00245819
          14    0.427337    0.431983  0.00230843
          15    0.417428    0.431012  0.00234964
          16    0.445141    0.431895   0.0023629
          17    0.431661    0.431881  0.00222394
          18    0.440168    0.432342  0.00214751
          19    0.426298    0.432024   0.0020579
          20    0.439157     0.43238  0.00198567
