#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.80608    -0.80608           0
           2   -0.803288   -0.804684 0.000987121
           3    -0.80192   -0.803763 0.000999487
           4   -0.804096   -0.803846 0.000753081
           5   -0.805996   -0.804276 0.000714761
           6   -0.803872   -0.804209 0.000598798
           7    -0.80864   -0.804842 0.000779057
           8   -0.802196   -0.804511 0.000748586
           9   -0.808328   -0.804935 0.000776309
          10   -0.805728   -0.805014 0.000702715
          11   -0.805276   -0.805038 0.000639234
          12   -0.806196   -0.805135 0.000593202
          13   -0.802844   -0.804958 0.000573144
          14   -0.805308   -0.804983 0.000532748
          15   -0.800744   -0.804701 0.000567268
          16    -0.80502   -0.804721 0.000532165
          17   -0.807444   -0.804881 0.000524417
          18   -0.800896    -0.80466 0.000539994
          19   -0.802808   -0.804562 0.000520292
          20   -0.803988   -0.804533 0.000495069
