#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     43.1025     43.1025           0
           2     44.8136     43.9581    0.604972
           3     40.0149     42.6437     1.14647
           4     44.4084     43.0849    0.940923
           5     44.2574     43.3194    0.781416
           6      43.848     43.4075    0.656128
           7     43.1247     43.3671    0.563638
           8     45.5706     43.6425    0.556427
           9     46.5857     43.9695    0.582832
          10     43.7178     43.9444    0.525093
          11     45.8432      44.117    0.504935
          12     39.9003     43.7656    0.572207
          13     45.9261     43.9318    0.551799
          14     41.8554     43.7835    0.531943
          15     41.7362      43.647    0.513691
          16     40.8416     43.4717    0.510633
          17     45.4426     43.5876    0.493582
          18     42.1542      43.508    0.472541
          19     46.0191     43.6401    0.465787
          20     45.2381       43.72    0.449298
