#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     -0.0011     -0.0011           0
           2     0.00029   -0.000405 0.000491439
           3    0.002388    0.000526 0.000827756
           4   -0.007436  -0.0014645  0.00183221
           5    0.004268   -0.000318  0.00178886
           6     0.00124-5.83333e-05  0.00150945
           7   -0.006142-0.000927429  0.00152361
           8   -0.000592  -0.0008855  0.00133373
           9   -0.004186 -0.00125222  0.00123493
          10      0.0004   -0.001087  0.00112243
          11    -0.01182 -0.00206273  0.00138083
          12   -0.000726 -0.00195133  0.00127025
          13     0.01478-0.000664308  0.00170407
          14   -0.003234-0.000847857  0.00159221
          15   -0.003844  -0.0010476  0.00149854
          16   -0.006272 -0.00137413  0.00144001
          17   -0.004144 -0.00153706  0.00136449
          18    0.006846 -0.00107133  0.00136586
          19   -0.002856 -0.00116526   0.0012972
          20     0.00119  -0.0010475  0.00123767
