#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.736292   -0.736292           0
           2   -0.738056   -0.737174 0.000623668
           3   -0.734504   -0.736284 0.000837221
           4    -0.73604   -0.736223 0.000630134
           5   -0.735804   -0.736139 0.000509649
           6   -0.738488   -0.736531 0.000555051
           7   -0.738868   -0.736865 0.000567372
           8   -0.737488   -0.736942 0.000501773
           9   -0.737396   -0.736993 0.000448544
          10    -0.73518   -0.736812 0.000438799
          11   -0.739984     -0.7371   0.0004845
          12   -0.734812   -0.736909 0.000480179
          13   -0.735312   -0.736786 0.000458693
          14   -0.737352   -0.736827 0.000427705
          15   -0.734976   -0.736703  0.00041661
          16   -0.737352   -0.736744 0.000392538
          17   -0.740348   -0.736956 0.000422838
          18   -0.736844    -0.73695 0.000399393
          19   -0.736408   -0.736921 0.000379389
          20    -0.73874   -0.737012 0.000371158
