#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.5168     -0.5168           0
           2     -0.4408     -0.4788   0.0268701
           3     -0.5208     -0.4928   0.0212498
           4     -0.6048     -0.5208   0.0290172
           5     -0.6856    -0.55376   0.0375229
           6     -0.5224   -0.548533    0.031631
           7     -0.6024   -0.556229   0.0280327
           8     -0.6064     -0.5625   0.0252204
           9     -0.6064   -0.567378    0.022885
          10     -0.6048    -0.57112   0.0209002
          11       -0.52   -0.566473     0.01951
          12     -0.7584   -0.582467   0.0235443
          13     -0.6056   -0.584246   0.0218003
          14     -0.3632   -0.568457   0.0253233
          15     -0.4448   -0.560213   0.0249409
          16     -0.3584     -0.5476   0.0263794
          17     -0.3568   -0.536376   0.0271104
          18     -0.5224     -0.5356   0.0256154
          19     -0.5184   -0.534695   0.0242832
          20     -0.5192    -0.53392   0.0230814
          21     -0.6016   -0.537143   0.0222061
          22     -0.3584   -0.529018   0.0226343
          23     -0.4344   -0.524904   0.0220209
          24     -0.4352   -0.521167   0.0214182
          25     -0.5936   -0.524064   0.0207565
          26     -0.4344   -0.520615   0.0202427
          27       -0.44    -0.51763   0.0197119
          28     -0.6024   -0.520657    0.019239
          29     -0.2064   -0.509821    0.021411
          30     -0.2088   -0.499787   0.0229282
          31     -0.2024   -0.490194   0.0241121
          32     -0.3608    -0.48615   0.0236952
          33     -0.6792      -0.492   0.0236883
          34     -0.6008     -0.4952   0.0232068
          35     -0.3576   -0.491269   0.0228743
          36      -0.364   -0.487733   0.0225104
          37     -0.4464   -0.486616   0.0219297
          38      -0.608   -0.489811    0.021584
          39     -0.2856   -0.484574   0.0216564
          40     -0.5256     -0.4856   0.0211393
          41     -0.3712    -0.48281    0.020807
          42      -0.532   -0.483981   0.0203445
          43     -0.3688   -0.481302    0.020047
          44     -0.2856   -0.476855   0.0200787
          45     -0.4448   -0.476142   0.0196451
          46     -0.2856      -0.472   0.0196499
          47     -0.3616   -0.469651   0.0193717
          48     -0.4384      -0.469   0.0189791
          49     -0.3592   -0.466759   0.0187236
          50     -0.5152   -0.467728   0.0183742
          51     -0.2784   -0.464016   0.0183851
          52       -0.36   -0.462015     0.01814
          53     -0.5184   -0.463079   0.0178289
          54     -0.5208   -0.464148   0.0175308
          55     -0.2784   -0.460771   0.0175343
          56     -0.2008   -0.456129   0.0178251
          57     -0.2832   -0.453095   0.0177687
          58     -0.5984     -0.4556   0.0176381
          59     -0.4368   -0.455281    0.017342
          60     -0.3592    -0.45368   0.0171268
          61     -0.3592   -0.452131   0.0169159
          62     -0.6056   -0.454606   0.0168232
          63     -0.3624   -0.453143   0.0166197
          64     -0.3656   -0.451775   0.0164162
          65     -0.6056   -0.454142   0.0163333
          66     -0.4424   -0.453964   0.0160868
          67     -0.5272   -0.455057   0.0158838
          68     -0.4432   -0.454882   0.0156512
          69     -0.3632   -0.453554   0.0154807
          70      -0.364   -0.452274   0.0153123
          71     -0.5232   -0.453273   0.0151292
          72     -0.3664   -0.452067   0.0149671
          73     -0.5248   -0.453063   0.0147952
          74     -0.5248   -0.454032    0.014627
          75     -0.3592   -0.452768   0.0144865
          76     -0.6816   -0.455779   0.0146054
          77     -0.4416   -0.455595   0.0144169
          78     -0.5296   -0.456544   0.0142633
          79      -0.448   -0.456435   0.0140831
          80       -0.36    -0.45523   0.0139586
          81      -0.364   -0.454104   0.0138316
          82     -0.3656   -0.453024    0.013705
          83     -0.3632   -0.451942   0.0135825
          84      -0.608     -0.4538   0.0135473
          85      -0.288   -0.451849   0.0135276
          86     -0.3704   -0.450902   0.0134034
          87     -0.5304   -0.451816   0.0132805
          88      -0.612   -0.453636   0.0132537
          89      -0.364   -0.452629    0.013143
          90     -0.1984   -0.449804   0.0132971
          91     -0.3592   -0.448809   0.0131882
          92     -0.4376   -0.448687   0.0130454
          93       -0.36   -0.447733   0.0129399
          94     -0.5984   -0.449336   0.0129011
          95     -0.5224   -0.450105   0.0127882
          96     -0.4448    -0.45005   0.0126552
          97     -0.4392   -0.449938   0.0125252
          98     -0.2792   -0.448196    0.012518
          99     -0.2824   -0.446521    0.012503
         100     -0.7632   -0.449688   0.0127728
         101     -0.6808   -0.451976   0.0128496
         102     -0.6016   -0.453443   0.0128071
         103     -0.6064   -0.454928   0.0127686
         104     -0.5264   -0.455615   0.0126643
         105     -0.5216   -0.456244   0.0125593
         106     -0.4432   -0.456121   0.0124414
         107     -0.5224    -0.45674   0.0123405
         108     -0.5168   -0.457296   0.0122388
         109     -0.3584   -0.456389   0.0121601
         110     -0.4384   -0.456225   0.0120506
         111       -0.52     -0.4568   0.0119557
         112     -0.2808   -0.455229   0.0119518
         113     -0.2752   -0.453635   0.0119518
         114      -0.364   -0.452849   0.0118728
         115     -0.3664   -0.452097   0.0117933
         116     -0.5272   -0.452745   0.0117094
         117     -0.3632   -0.451979   0.0116343
         118     -0.3592   -0.451193   0.0115622
         119     -0.1208   -0.448417   0.0117937
         120     -0.4392    -0.44834   0.0116957
         121     -0.4416   -0.448284   0.0115992
         122     -0.5192   -0.448866   0.0115186
         123     -0.4416   -0.448807   0.0114251
         124     -0.2856    -0.44749   0.0114086
         125     -0.4424    -0.44745   0.0113174
         126     -0.5264   -0.448076   0.0112449
         127      -0.284   -0.446784   0.0112303
         128     -0.4464   -0.446781   0.0111426
         129     -0.5264   -0.447398   0.0110733
         130     -0.5248   -0.447994   0.0110041
         131     -0.6056   -0.449197   0.0109857
         132     -0.3592   -0.448515   0.0109236
         133     -0.3536   -0.447802   0.0108647
         134      -0.432   -0.447684   0.0107843
         135     -0.6792   -0.449399   0.0108399
         136     -0.6816   -0.451106   0.0108938
         137     -0.6032   -0.452216   0.0108707
         138     -0.3616   -0.451559   0.0108118
         139     -0.3616   -0.450912   0.0107533
