#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.16       -0.16           0
           2        0.04       -0.06   0.0707107
           3        0.04  -0.0266667   0.0544331
           4        0.24        0.04   0.0707107
           5        0.28       0.088   0.0710155
           6        0.12   0.0933333   0.0593795
           7        0.12   0.0971429   0.0510188
           8        0.32       0.125   0.0516902
           9        0.32    0.146667   0.0502831
          10        0.24       0.156   0.0461129
          11           0    0.141818   0.0440476
          12       -0.08    0.123333   0.0440854
          13        0.28    0.135385   0.0423093
          14        0.16    0.137143   0.0393237
          15        0.24       0.144   0.0372952
          16       -0.08        0.13      0.0375
          17       -0.16    0.112941   0.0389815
          18        0.12    0.113333   0.0368179
          19       -0.08    0.103158   0.0362589
          20       -0.04       0.096   0.0351454
          21        0.08   0.0952381   0.0334801
          22       -0.08   0.0872727   0.0328921
          23       -0.28   0.0713043    0.035125
          24       -0.24   0.0583333   0.0359768
          25       -0.32      0.0432    0.037586
          26       -0.28   0.0307692   0.0381407
          27           0   0.0296296   0.0367451
          28        0.12   0.0328571   0.0355742
          29        0.32   0.0427586   0.0356989
          30        0.44       0.056    0.036883
          31        0.12   0.0580645    0.035751
          32        0.04      0.0575   0.0346382
          33       -0.04   0.0545455   0.0337143
          34        0.04   0.0541176   0.0327254
          35       -0.12   0.0491429   0.0321663
          36         0.2   0.0533333   0.0315446
          37        0.32   0.0605405   0.0315046
          38         0.4   0.0694737   0.0319169
          39        0.28   0.0748718   0.0315517
          40        0.28        0.08   0.0311769
          41        0.56   0.0917073   0.0325405
          42         0.6     0.10381   0.0339416
          43        0.44    0.111628   0.0340409
          44        0.28    0.115455   0.0334816
          45        0.24    0.118222   0.0328518
          46        0.28    0.121739   0.0323253
          47        0.08    0.120851   0.0316497
          48       -0.08    0.116667   0.0312657
          49       -0.04    0.113469   0.0307907
          50       -0.24      0.1064   0.0309758
          51       -0.08    0.102745   0.0305833
          52           0    0.100769   0.0300589
          53       -0.08   0.0973585   0.0296846
          54        0.04   0.0962963   0.0291539
          55       -0.08   0.0930909   0.0287995
          56        0.04   0.0921429   0.0283009
          57        0.16   0.0933333   0.0278294
          58       -0.08   0.0903448   0.0275096
          59       -0.16   0.0861017   0.0273686
          60       -0.04       0.084    0.026993
          61       -0.04   0.0819672   0.0266269
          62        0.28   0.0851613   0.0263883
          63        0.12   0.0857143   0.0259753
          64        0.28     0.08875   0.0257462
          65        0.28   0.0916923   0.0255177
          66        0.12   0.0921212   0.0251346
          67        0.36   0.0961194   0.0250755
          68        0.16   0.0970588   0.0247243
          69        0.16    0.097971   0.0243828
          70         0.2   0.0994286    0.024078
          71        0.16    0.100282    0.023754
          72        0.32    0.103333   0.0236193
          73        0.24    0.105205   0.0233698
          74        0.24    0.107027   0.0231249
          75       -0.04    0.105067   0.0228995
          76        0.08    0.104737   0.0226006
          77        0.08    0.104416   0.0223093
          78        0.48    0.109231    0.022537
          79         0.4    0.112911   0.0225502
          80           0      0.1115   0.0223125
          81         0.2    0.112593   0.0220638
          82        0.28    0.114634   0.0218889
          83        0.16    0.115181    0.021632
          84         0.4    0.118571   0.0216386
          85         0.4    0.121882   0.0216359
          86        0.52    0.126512   0.0218739
          87        0.52    0.131034   0.0220851
          88         0.6    0.136364   0.0224679
          89         0.2    0.137079   0.0222269
          90       -0.08    0.134667   0.0221104
          91       -0.04    0.132747   0.0219506
          92       -0.12        0.13   0.0218832
          93           0    0.128602   0.0216925
          94       -0.08    0.126383    0.021575
          95        0.12    0.126316    0.021348
          96        0.24      0.1275   0.0211584
          97       -0.04    0.125773   0.0210106
          98       -0.04    0.124082   0.0208642
          99        0.12     0.12404   0.0206535
         100        0.16      0.1244   0.0204501
         101        0.04    0.123564   0.0202647
         102        0.08    0.123137   0.0200705
         103        0.32    0.125049   0.0199665
         104        0.32    0.126923   0.0198623
         105        0.08    0.126476   0.0196781
         106        0.16    0.126792    0.019495
         107        0.12    0.126729   0.0193129
         108       -0.16    0.124074   0.0193157
         109       -0.08    0.122202    0.019229
         110       -0.08    0.120364   0.0191419
         111           0    0.119279   0.0190001
         112        0.04    0.118571   0.0188437
         113       -0.24    0.115398   0.0189422
         114         0.2     0.11614   0.0187906
         115        0.32    0.117913   0.0187106
         116        0.36        0.12   0.0186653
         117        0.16    0.120342   0.0185089
         118       -0.04    0.118983   0.0184019
         119        0.04    0.118319   0.0182592
         120       -0.04       0.117   0.0181547
         121        0.08    0.116694   0.0180072
         122       -0.04     0.11541   0.0179053
         123        0.08    0.115122   0.0177621
         124        0.28    0.116452   0.0176685
         125        0.12     0.11648   0.0175272
         126        0.32    0.118095   0.0174624
         127         0.2     0.11874   0.0173368
         128        0.32    0.120313   0.0172725
         129        0.32     0.12186   0.0172078
         130        0.24    0.122769   0.0170994
         131        0.28    0.123969    0.017011
         132       -0.04    0.122727   0.0169274
         133       -0.32    0.119398   0.0171243
         134        -0.4    0.115522   0.0174297
         135       -0.04     0.11437   0.0173386
         136        0.08    0.114118   0.0172129
         137        0.16    0.114453   0.0170906
         138        0.08    0.114203   0.0169685
         139        0.08    0.113957   0.0168482
         140       -0.08    0.112571   0.0167848
         141        0.12    0.112624   0.0166658
         142        0.16    0.112958   0.0165518
         143         0.2    0.113566   0.0164472
         144        0.28    0.114722   0.0163736
         145       -0.08    0.113379   0.0163156
         146        0.28    0.114521   0.0162437
         147        0.36     0.11619   0.0162188
         148        0.28    0.117297    0.016147
         149         0.2    0.117852   0.0160481
         150        0.24    0.118667   0.0159618
         151         0.2    0.119205   0.0158652
         152         0.4    0.121053    0.015868
         153        0.32    0.122353   0.0158175
         154        0.24    0.123117   0.0157332
         155        0.32    0.124387   0.0156829
         156         0.4    0.126154   0.0156816
