#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.000248    0.000248           0
           2    0.003424    0.001836  0.00112289
           3    0.002706    0.002126 0.000785146
           4   -0.006274     2.6e-05  0.00191161
           5    0.001422   0.0003052  0.00154954
           6    -0.00547-0.000657333  0.00156188
           7    0.002998-0.000135143  0.00142338
           8     -0.0018 -0.00034325  0.00126058
           9    -0.00663 -0.00104178  0.00129972
          10   -0.006514   -0.001589  0.00127977
          11   -0.006068 -0.00199618   0.0012265
          12    0.003918 -0.00150333   0.0012193
          13     -0.0038    -0.00168  0.00113823
          14   -0.002258 -0.00172129  0.00105768
          15    0.002016 -0.00147213  0.00101609
          16     0.00371 -0.00114825  0.00100287
          17   -0.002078 -0.00120294 0.000945371
          18   -0.004002 -0.00135844  0.00090555
          19    0.004932 -0.00102737 0.000916415
          20    0.001112  -0.0009204 0.000876815
