#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.272232    0.272232           0
           2    0.274956    0.273594 0.000963128
           3    0.274785    0.273991 0.000719258
           4    0.273431    0.273851 0.000552893
           5    0.274743    0.274029 0.000470207
           6    0.275837    0.274331 0.000478746
           7    0.277298    0.274754 0.000567786
           8    0.277237    0.275065 0.000575418
           9    0.277942    0.275385 0.000593704
          10    0.272546    0.275101 0.000598369
          11    0.279826     0.27553  0.00068093
          12    0.274293    0.275427 0.000631945
          13    0.274915    0.275388 0.000584562
          14    0.271958    0.275143 0.000591922
          15     0.28112    0.275541 0.000673365
          16    0.276594    0.275607 0.000634485
          17    0.273334    0.275473 0.000611086
          18    0.273302    0.275353 0.000588919
          19    0.276209    0.275398 0.000559646
          20    0.276007    0.275428 0.000532493
