#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.98559     2.98559           0
           2     2.95962     2.97261  0.00918249
           3     2.98019     2.97514  0.00646006
           4     2.99756     2.98074   0.0068591
           5     3.01238     2.98707  0.00788248
           6     2.95803     2.98223  0.00791661
           7     2.99358     2.98385  0.00694968
           8     2.99737     2.98554  0.00628306
           9     2.95781     2.98246  0.00629521
          10     2.99417     2.98363  0.00577357
          11     2.94654     2.98026  0.00615513
          12     2.99536     2.98152  0.00576947
          13     3.00316     2.98318  0.00556075
          14     2.96686     2.98201  0.00528438
          15     2.94731      2.9797  0.00541491
          16     2.99739     2.98081  0.00518813
          17     2.90053     2.97609  0.00669543
          18     3.01828     2.97843  0.00672122
          19     2.96277      2.9776  0.00641784
          20     2.93419     2.97543  0.00645357
