#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.203822    0.203822           0
           2    0.233702    0.218762   0.0105642
           3    0.183068    0.206864    0.011999
           4    0.230744    0.212834   0.0103787
           5    0.182326    0.206732  0.00993592
           6    0.213922    0.207931  0.00835188
           7    0.225408    0.210427   0.0075227
           8    0.194152    0.208393  0.00685194
           9    0.184958    0.205789  0.00656676
          10    0.174592    0.202669  0.00660973
          11    0.211518    0.203474  0.00605759
          12    0.188084    0.202191  0.00568693
          13    0.226586    0.204068  0.00555045
          14    0.192668    0.203254  0.00521337
          15     0.21799    0.204236  0.00495752
          16    0.213036    0.204786  0.00467808
          17    0.192216    0.204047  0.00446095
          18    0.199242     0.20378   0.0042211
          19    0.217476    0.204501  0.00406002
          20     0.19916    0.204233  0.00386579
