#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.480094    0.480094           0
           2    0.454251    0.467173  0.00913684
           3    0.469641    0.467995  0.00612814
           4    0.487941    0.472982  0.00630649
           5    0.455897    0.469565  0.00589865
           6    0.489391    0.472869   0.0057673
           7    0.460662    0.471125  0.00520037
           8    0.466633    0.470564  0.00458054
           9    0.473405    0.470879  0.00408246
          10    0.477052    0.471497  0.00372058
          11    0.489715    0.473153  0.00373282
          12    0.465348    0.472502  0.00347795
          13     0.47979    0.473063  0.00325528
          14    0.458289    0.472008  0.00318923
          15     0.47186    0.471998  0.00297663
          16    0.447538    0.470469  0.00315886
          17     0.45246     0.46941  0.00314568
          18    0.485271    0.470291  0.00309187
          19    0.466287     0.47008  0.00293631
          20     0.50333    0.471743    0.003226
