#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.440109    0.440109           0
           2    0.417947    0.429028  0.00783542
           3    0.435488    0.431181  0.00551154
           4    0.454252    0.436949  0.00648367
           5    0.426508    0.434861  0.00551298
           6    0.435492    0.434966  0.00459515
           7    0.443519    0.436188  0.00409794
           8    0.424005    0.434665  0.00385829
           9    0.424784    0.433567  0.00358238
          10    0.454087    0.435619  0.00376625
          11    0.439383    0.435961  0.00343937
          12    0.447081    0.436888  0.00327521
          13    0.428388    0.436234  0.00308785
          14    0.443811    0.436775  0.00291434
          15    0.417414    0.435485  0.00299227
          16    0.446004    0.436142  0.00287658
          17    0.412251    0.434737  0.00303128
          18       0.446    0.435362  0.00292675
          19    0.416164    0.434352  0.00294196
          20    0.447657    0.435017  0.00286909
