#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.85656     2.85656           0
           2     2.93593     2.89624   0.0280633
           3     2.95893     2.91714   0.0253197
           4     2.94172     2.92328   0.0197216
           5     2.75824     2.89027   0.0334754
           6      2.7782      2.8716   0.0326951
           7     2.86329     2.87041   0.0280459
           8     2.79098     2.86048   0.0262389
           9     2.89996     2.86487   0.0236873
          10     2.79864     2.85824   0.0222251
          11     2.93585      2.8653   0.0212951
          12     2.91963     2.86983    0.019996
          13     2.90438     2.87248   0.0186336
          14     2.75836     2.86433   0.0190022
          15     2.78626     2.85913   0.0184345
          16      2.7888     2.85473   0.0177986
          17     2.86337     2.85524   0.0167589
          18     2.88897     2.85711   0.0159323
          19     2.74019     2.85096   0.0162388
          20     2.93117     2.85497   0.0159144
