#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.049408    0.049408           0
           2    0.054194    0.051801  0.00169211
           3    0.066788   0.0567967  0.00423206
           4    0.065912   0.0590755  0.00373756
           5    0.050916   0.0574436  0.00332729
           6    0.048974    0.056032  0.00305755
           7    0.057694   0.0562694  0.00262996
           8    0.062176   0.0570077  0.00240262
           9    0.068544   0.0582896  0.00245388
          10    0.049936   0.0574542  0.00234637
          11     0.06429   0.0580756  0.00221383
          12    0.053936   0.0577307  0.00205605
          13    0.058772   0.0578108  0.00189945
          14    0.060986   0.0580376  0.00177726
          15    0.051836   0.0576241  0.00170619
          16    0.042608   0.0566856  0.00183965
          17    0.037204   0.0555396  0.00205764
          18    0.071526   0.0564278  0.00212638
          19    0.056432    0.056428  0.00201446
          20    0.054274   0.0563203  0.00191662
