#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.212593    0.212593           0
           2    0.210828     0.21171 0.000624029
           3    0.215198    0.212873  0.00103649
           4    0.213328    0.212987  0.00078359
           5    0.213018    0.212993 0.000626898
           6    0.209958    0.212487 0.000697244
           7    0.213355    0.212611 0.000608561
           8    0.211212    0.212436 0.000557043
           9    0.209947     0.21216 0.000559625
          10    0.211909    0.212135 0.000504222
          11    0.212061    0.212128 0.000458429
          12    0.212482    0.212157 0.000421172
          13    0.215417    0.212408 0.000457343
          14    0.215273    0.212613 0.000468229
          15    0.209327    0.212394 0.000485551
          16    0.213144    0.212441 0.000457465
          17    0.212963    0.212471 0.000431584
          18    0.209554    0.212309 0.000436974
          19    0.208616    0.212115  0.00045517
          20    0.210547    0.212036  0.00043911
