#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.058528    0.058528           0
           2     0.05159    0.055059  0.00245295
           3     0.05294   0.0543527  0.00173402
           4     0.05005    0.053277  0.00159973
           5    0.044708   0.0515632  0.00199688
           6    0.061978    0.053299  0.00229781
           7    0.046534   0.0523326  0.00216326
           8    0.058628   0.0531195  0.00203095
           9     0.05446   0.0532684  0.00181074
          10    0.048502   0.0527918  0.00169124
          11    0.048978   0.0524451  0.00157263
          12    0.058624     0.05296  0.00152354
          13    0.050274   0.0527534  0.00142028
          14     0.05798   0.0531267  0.00136702
          15    0.056286   0.0533373  0.00129201
          16    0.042202   0.0526414  0.00138609
          17    0.054742   0.0527649  0.00131005
          18    0.047832   0.0524909  0.00126561
          19      0.0599   0.0528808  0.00125764
          20    0.065932   0.0535334  0.00135351
