#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.30625     0.30625           0
           2    0.305919    0.306084 0.000116997
           3    0.305573    0.305914 0.000159379
           4    0.299603    0.304336  0.00137152
           5    0.303758    0.304221  0.00110208
           6    0.299186    0.303382  0.00119592
           7    0.297935    0.302603   0.0012529
           8     0.30944    0.303458  0.00135674
           9    0.300827    0.303166  0.00123709
          10     0.30162    0.303011    0.001123
          11    0.305734    0.303259  0.00104782
          12    0.297432    0.302773  0.00106711
          13    0.299349     0.30251  0.00101701
          14    0.297202     0.30213  0.00101256
          15    0.306359    0.302412 0.000983507
          16    0.297307    0.302093 0.000972414
          17    0.297008    0.301794 0.000960127
          18    0.302141    0.301813 0.000906981
          19    0.302709    0.301861 0.000860468
          20     0.30516    0.302026 0.000833109
