#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     7.53699     7.53699           0
           2     7.41358     7.47529   0.0436316
           3     7.47799     7.47619    0.029097
           4     7.47658     7.47628   0.0218229
           5     7.28284      7.4376   0.0387595
           6     7.55709     7.45751   0.0370648
           7     7.47916      7.4606   0.0318986
           8     7.25863     7.43536   0.0365616
           9     7.37077     7.42818   0.0331961
          10     7.31288     7.41665   0.0318159
          11       7.458     7.42041   0.0291449
          12     7.36148      7.4155   0.0271267
          13      7.2981     7.40647   0.0265006
          14     7.46181     7.41042   0.0249008
          15     7.50585     7.41678   0.0240397
          16     7.38952     7.41508   0.0225975
          17     7.44656     7.41693    0.021344
          18     7.40902     7.41649   0.0201627
          19     7.30228     7.41048   0.0199775
          20     7.39522     7.40972   0.0189932
