#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.431176    0.431176           0
           2    0.409396    0.420286  0.00770057
           3    0.429296    0.423289   0.0056893
           4     0.44484    0.428677  0.00632274
           5     0.43978    0.430897  0.00543416
           6    0.424021    0.429751  0.00464776
           7    0.431823    0.430047  0.00399321
           8    0.421654    0.428998  0.00362925
           9    0.438585    0.430063  0.00337871
          10    0.426007    0.429658  0.00306509
          11    0.435493    0.430188  0.00283198
          12    0.433849    0.430493  0.00261236
          13    0.436221    0.430934  0.00244828
          14    0.421909    0.430289  0.00235673
          15    0.419693    0.429583  0.00230305
          16    0.437093    0.430052  0.00220642
          17    0.435586    0.430378   0.0021005
          18    0.436849    0.430737  0.00201434
          19    0.438161    0.431128  0.00194585
          20    0.430412    0.431092  0.00184888
