#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.32689     0.32689           0
           2    0.332498    0.329694  0.00198258
           3    0.323521    0.327636  0.00213754
           4    0.331644    0.328638  0.00182286
           5     0.32956    0.328823  0.00146759
           6    0.326886      0.3285  0.00125798
           7    0.325712    0.328102  0.00113958
           8    0.328867    0.328197  0.00100114
           9    0.326619    0.328022 0.000905125
          10    0.325446    0.327764 0.000850474
          11     0.32572    0.327579 0.000793206
          12    0.329031      0.3277  0.00073628
          13    0.325812    0.327554 0.000693806
          14    0.325372    0.327399 0.000661525
          15    0.329159    0.327516 0.000627749
          16    0.327127    0.327492 0.000588984
          17    0.329779    0.327626 0.000569502
          18    0.331831     0.32786 0.000583815
          19    0.333772    0.328171 0.000630585
          20    0.336277    0.328576 0.000717593
