#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.626524   -0.626524           0
           2   -0.626152   -0.626338 0.000131522
           3   -0.625612   -0.626096 0.000216173
           4   -0.625824   -0.626028 0.000172493
           5    -0.62586   -0.625994 0.000141229
           6   -0.625712   -0.625947 0.000125289
           7   -0.627688   -0.626196 0.000254036
           8   -0.627064   -0.626304 0.000244356
           9    -0.62276   -0.625911 0.000430173
          10   -0.624076   -0.625727  0.00042448
          11   -0.623656   -0.625539 0.000425608
          12   -0.625756   -0.625557 0.000390525
          13    -0.62784   -0.625733 0.000398017
          14   -0.625656   -0.625727 0.000369625
          15   -0.623928   -0.625607 0.000363924
          16    -0.62816   -0.625767 0.000374524
          17   -0.627032   -0.625841 0.000359812
          18   -0.625508   -0.625823 0.000340298
          19   -0.626904    -0.62588 0.000327112
          20   -0.628968   -0.626034 0.000345287
