#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.508827    0.508827           0
           2    0.508648    0.508738 6.32533e-05
           3    0.541953     0.51981  0.00904021
           4    0.506004    0.516358  0.00740977
           5    0.528556    0.518798  0.00631663
           6    0.525025    0.519836  0.00534843
           7     0.52178    0.520113  0.00459158
           8    0.533546    0.521792  0.00431373
           9    0.486987    0.517925  0.00529118
          10    0.530385    0.519171  0.00490657
          11    0.517235    0.518995  0.00446367
          12    0.533289    0.520186  0.00424767
          13    0.529171    0.520878  0.00397676
          14    0.517633    0.520646  0.00369945
          15     0.50343    0.519498   0.0036265
          16    0.516284    0.519297   0.0034054
          17    0.528833    0.519858  0.00325095
          18    0.573869    0.522859  0.00423443
          19     0.50236     0.52178  0.00414674
          20    0.517049    0.521543  0.00394614
