#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.564102    0.564102           0
           2     0.54871    0.556406  0.00544189
           3    0.494638    0.535817   0.0171981
           4    0.498042    0.526373   0.0152729
           5    0.519938    0.525086   0.0122724
           6     0.62008    0.540918   0.0177053
           7     0.56799    0.544786   0.0155926
           8    0.517024    0.541315   0.0140244
           9    0.459422    0.532216   0.0151328
          10    0.487094    0.527704   0.0142764
          11      0.4905    0.524322   0.0133732
          12    0.551752    0.526608   0.0124526
          13    0.580762    0.530773   0.0121715
          14    0.539962     0.53143   0.0113198
          15    0.538888    0.531927   0.0105761
          16     0.57381    0.534545   0.0102339
          17    0.552508    0.535601  0.00968629
          18    0.590158    0.538632  0.00961068
          19    0.578412    0.540726  0.00933012
          20     0.53455    0.540417  0.00886872
