#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.942494   -0.942494           0
           2   -0.938074   -0.940284  0.00156265
           3   -0.932701   -0.937756  0.00231194
           4   -0.935885   -0.937288  0.00178067
           5   -0.938263   -0.937483  0.00143516
           6    -0.93947   -0.937814  0.00123356
           7   -0.940752   -0.938234  0.00112645
           8   -0.935124   -0.937845  0.00105057
           9    -0.93136   -0.937125  0.00115479
          10   -0.930574    -0.93647  0.00121095
          11   -0.933206   -0.936173  0.00113663
          12   -0.940287   -0.936516  0.00109239
          13   -0.944159   -0.937104  0.00115581
          14   -0.941287   -0.937403  0.00111121
          15    -0.93859   -0.937482  0.00103994
          16   -0.940144   -0.937648 0.000988169
          17    -0.93821   -0.937681 0.000930594
          18   -0.939199   -0.937766 0.000882707
          19   -0.941176   -0.937945 0.000854307
          20   -0.939243    -0.93801 0.000814053
