#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.446805    0.446805           0
           2     0.41989    0.433348  0.00951603
           3    0.438453     0.43505  0.00649443
           4    0.449532     0.43867  0.00579285
           5    0.423286    0.435593  0.00538986
           6    0.435793    0.435627  0.00449165
           7     0.44261    0.436624  0.00395922
           8     0.41828    0.434331  0.00407456
           9     0.43645    0.434567  0.00362862
          10    0.448626    0.435972  0.00352763
          11     0.43704     0.43607  0.00320827
          12      0.4623    0.438255  0.00360955
          13    0.435341    0.438031  0.00333884
          14    0.452286    0.439049  0.00325191
          15    0.416398    0.437539  0.00336754
          16    0.435411    0.437406  0.00315969
          17    0.417479    0.436234  0.00318384
          18    0.447255    0.436846  0.00306526
          19    0.413427    0.435614    0.003142
          20    0.444273    0.436047  0.00301458
